document_id,claim_id,split,document_type,available,filename,sha256,source,is_duplicate_hash
DOC-CLM-266989-Serial_Number_Evidence,CLM-266989,train,Serial Number Evidence,True,serial_number_evidence_CLM-266989.png,29a301a64f734b43ebdb5e12a2c1267d3f974850a57f97205aee51fada1e3acc,synthetic-manifest,False
DOC-CLM-266989-Fault_Evidence,CLM-266989,train,Fault Evidence,True,fault_evidence_CLM-266989.png,9e1c5f8e70f4e2009eead298b0a62e1550d6debf34df97c285c778173968af43,synthetic-manifest,False
DOC-CLM-266989-Repair_Report,CLM-266989,train,Repair Report,True,repair_report_CLM-266989.png,78477f360697da239412d4640d1e42c999e5e49dd026b47716b779d99a82b4da,synthetic-manifest,False
DOC-CLM-402559-Purchase_Receipt,CLM-402559,test,Purchase Receipt,True,purchase_receipt_CLM-402559.pdf,c147d3afff4898ae824df5ca05632ee58958d93525b56e29147651d7116ec15e,synthetic-manifest,False
DOC-CLM-402559-Warranty_Card,CLM-402559,test,Warranty Card,True,warranty_card_CLM-402559.png,ec0cdab5c3e0b8975302de776335877ba708b6092aa895c7faf3681b08b8d150,synthetic-manifest,False
DOC-CLM-402559-Product_Image,CLM-402559,test,Product Image,True,product_image_CLM-402559.png,796532fe345b119538f535a3ae23b060b36d165c337db113012893e65c255fab,synthetic-manifest,False
DOC-CLM-402559-Serial_Number_Evidence,CLM-402559,test,Serial Number Evidence,True,serial_number_evidence_CLM-402559.png,1afd2c248127b19309f164a28d91d9b9b1c775d0d4bbe649856d73cd4db0293c,synthetic-manifest,False
DOC-CLM-402559-Fault_Evidence,CLM-402559,test,Fault Evidence,True,fault_evidence_CLM-402559.png,10dca9708764041cbea6c737defd3ce6ace7ce18f4cf6523b5fd9f077f23e09e,synthetic-manifest,False
DOC-CLM-402559-Repair_Report,CLM-402559,test,Repair Report,True,repair_report_CLM-402559.png,377b6ef7a13f6cd8f22cf9faca6b18c958e9d1cd695aa55117a23c75e83ba257,synthetic-manifest,False
DOC-CLM-562979-Purchase_Receipt,CLM-562979,train,Purchase Receipt,True,purchase_receipt_CLM-562979.pdf,ba417dc6835ee106f1ea028eaf215ca6fd0e45891b85211d47c93401b7a3c2ef,synthetic-manifest,False
DOC-CLM-562979-Warranty_Card,CLM-562979,train,Warranty Card,True,warranty_card_CLM-562979.png,0cf9614a7ea44454801fbbe104a119d86600cb9f067e4a7a7d79a4a719686523,synthetic-manifest,False
DOC-CLM-562979-Product_Image,CLM-562979,train,Product Image,True,product_image_CLM-562979.png,d6c70d0c2b72d805b3a4d30259565f53749b0daf2a8a0d9c02aac64097640ee1,synthetic-manifest,False
DOC-CLM-562979-Serial_Number_Evidence,CLM-562979,train,Serial Number Evidence,True,serial_number_evidence_CLM-562979.png,12e1ebf488a0e048782a1a160ecad062f23c1d36dbfd865261668748c172970e,synthetic-manifest,False
DOC-CLM-562979-Fault_Evidence,CLM-562979,train,Fault Evidence,True,fault_evidence_CLM-562979.png,cee49de7b801ad6c32614e8b01b080c3f0508501d15eddfd6ac3e5f7f799d047,synthetic-manifest,False
DOC-CLM-562979-Repair_Report,CLM-562979,train,Repair Report,True,repair_report_CLM-562979.png,669220059714222c455a96becdc32cdef5be0c7a7b2b727a591bebe49d5ad07b,synthetic-manifest,False
DOC-CLM-915220-Purchase_Receipt,CLM-915220,train,Purchase Receipt,True,purchase_receipt_CLM-915220.pdf,8eb348164b50ed26eb38d29b62bea9c96549a862f52bfe57fc047fa9583b36da,synthetic-manifest,False
DOC-CLM-915220-Warranty_Card,CLM-915220,train,Warranty Card,True,warranty_card_CLM-915220.png,555994ec15304cc06b50d4c9e146a5feccf7691f4202b63de450f62db75ad9e6,synthetic-manifest,False
DOC-CLM-915220-Product_Image,CLM-915220,train,Product Image,True,product_image_CLM-915220.png,a20f8bc276cfb1ed842a0a92ac527b9c9e8f4f582879010c863805ff71ff0365,synthetic-manifest,False
DOC-CLM-915220-Serial_Number_Evidence,CLM-915220,train,Serial Number Evidence,True,serial_number_evidence_CLM-915220.png,f75f8307630971dc544b2101c2af6b4e4305428b5c9cec482c15e26130049660,synthetic-manifest,False
DOC-CLM-915220-Fault_Evidence,CLM-915220,train,Fault Evidence,True,fault_evidence_CLM-915220.png,15d84460df3005654b78f8e4300f588db4caa2ac9f46ab67c3bb6f3702da591b,synthetic-manifest,False
DOC-CLM-915220-Repair_Report,CLM-915220,train,Repair Report,True,repair_report_CLM-915220.png,7a1f62839c0948d4506305ecc95c894ba9345b1b42925e016b0fe5932bbb37b0,synthetic-manifest,False
DOC-CLM-383949-Purchase_Receipt,CLM-383949,train,Purchase Receipt,True,purchase_receipt_CLM-383949.pdf,35a49ff280bad19a0345d637f910eb442836ff7dec84614b0309324c1f879307,synthetic-manifest,False
DOC-CLM-383949-Warranty_Card,CLM-383949,train,Warranty Card,True,warranty_card_CLM-383949.png,184a20165103650fc7d1cf43a298ae264f2c00cc694f1e0e28c35ecaf8617b5d,synthetic-manifest,False
DOC-CLM-383949-Product_Image,CLM-383949,train,Product Image,True,product_image_CLM-383949.png,97339315ed70728f28b23ef8e67b7655759f2eecc3b3c023bb2a88834ce148c4,synthetic-manifest,False
DOC-CLM-383949-Serial_Number_Evidence,CLM-383949,train,Serial Number Evidence,True,serial_number_evidence_CLM-383949.png,f959e44438f2d4c0f9b5769cee7f2b927108a64f58780f1ca7523b10a40c211f,synthetic-manifest,False
DOC-CLM-383949-Fault_Evidence,CLM-383949,train,Fault Evidence,True,fault_evidence_CLM-383949.png,22171df95d9787f9b8cbc1b0e53ac7d6557b65e38139a8946724b230bb5eff24,synthetic-manifest,False
DOC-CLM-383949-Repair_Report,CLM-383949,train,Repair Report,True,repair_report_CLM-383949.png,139bdcc8ebdb28624904422fe58c7c067bf981d6bd9af116ba1dbf1ca4a78da3,synthetic-manifest,False
DOC-CLM-901829-Purchase_Receipt,CLM-901829,test,Purchase Receipt,True,purchase_receipt_CLM-901829.pdf,bebe05f4583b361c96ef9261954a737fe4211bff5a9b09f8f20c97480a54b06e,synthetic-manifest,False
DOC-CLM-901829-Warranty_Card,CLM-901829,test,Warranty Card,True,warranty_card_CLM-901829.png,e01e394b7108614c6e9e8176410db83d8edb6fe4379453c84f02f02765673cc7,synthetic-manifest,False
DOC-CLM-901829-Product_Image,CLM-901829,test,Product Image,True,product_image_CLM-901829.png,ff50717f33bde80c6cf4c1251812d27f022e5f6bb5e109411d9151002c02c5ac,synthetic-manifest,False
DOC-CLM-901829-Serial_Number_Evidence,CLM-901829,test,Serial Number Evidence,True,serial_number_evidence_CLM-901829.png,ce828965a83ad57cf92f6652203f02e30715e42898194dc5729d8007805075c0,synthetic-manifest,False
DOC-CLM-901829-Fault_Evidence,CLM-901829,test,Fault Evidence,True,fault_evidence_CLM-901829.png,cfb9a820c9ec30a81a78a211663668f2cc5cfb42622588638247680299463200,synthetic-manifest,False
DOC-CLM-901829-Repair_Report,CLM-901829,test,Repair Report,True,repair_report_CLM-901829.png,b9f936d7495c94764522229de75e232630e4e65d0dac55a1a7d51c2ae4818799,synthetic-manifest,False
DOC-CLM-512936-Purchase_Receipt,CLM-512936,train,Purchase Receipt,True,purchase_receipt_CLM-512936.pdf,3e573a0a294dfb28853f618df8e418c5c7bbb596660b5c925f70e65b37126a96,synthetic-manifest,False
DOC-CLM-512936-Warranty_Card,CLM-512936,train,Warranty Card,True,warranty_card_CLM-512936.png,b1033a3150f4eb48e1854cfd9acd32f1bc897439370385bdf739e36c03ed15a9,synthetic-manifest,False
DOC-CLM-512936-Product_Image,CLM-512936,train,Product Image,True,product_image_CLM-512936.png,3fec74f8cb9e5fa52498baa4f669aa8a2143a3d7511c90db8304b276e78fbeab,synthetic-manifest,False
DOC-CLM-512936-Serial_Number_Evidence,CLM-512936,train,Serial Number Evidence,True,serial_number_evidence_CLM-512936.png,1acadcaa45128d4a39a666caad302a5c0f5fb0ba63597ab47ff5fb822cdec594,synthetic-manifest,False
DOC-CLM-512936-Fault_Evidence,CLM-512936,train,Fault Evidence,True,fault_evidence_CLM-512936.png,9d0272aa2adfdb6a15a3327a40e2b59a09fafbbbec098470cf96ecfa9f25b66f,synthetic-manifest,False
DOC-CLM-512936-Repair_Report,CLM-512936,train,Repair Report,True,repair_report_CLM-512936.png,de1bc64620a0f7cb37241a7fc0ee57a1e410aeff1e66b3090f147b24bc11d5a6,synthetic-manifest,False
DOC-CLM-555398-Purchase_Receipt,CLM-555398,train,Purchase Receipt,True,purchase_receipt_CLM-555398.pdf,cdb9734bf5d0b641f3c5a98369f7baa5234c61778767bc28fcd05cc2918a5578,synthetic-manifest,False
DOC-CLM-555398-Warranty_Card,CLM-555398,train,Warranty Card,True,warranty_card_CLM-555398.png,2e94408adf65b1ae23f6fe8ded99912a3ce0cf1c6e1649da081b53de3606f819,synthetic-manifest,False
DOC-CLM-555398-Product_Image,CLM-555398,train,Product Image,True,product_image_CLM-555398.png,e6f5fbfe9e03d72194a20c1d40990f9fbdf8bf80e67b830b0135006f1eddc407,synthetic-manifest,False
DOC-CLM-555398-Serial_Number_Evidence,CLM-555398,train,Serial Number Evidence,True,serial_number_evidence_CLM-555398.png,c83b3e506b0f61800b8ff9642a082ee09937a4d27f4197c635f47643092a52fc,synthetic-manifest,False
DOC-CLM-555398-Fault_Evidence,CLM-555398,train,Fault Evidence,True,fault_evidence_CLM-555398.png,bae566028770ca205789da79422213c42f0aa33dff4f8154bc22ec2e4716cde0,synthetic-manifest,False
DOC-CLM-555398-Repair_Report,CLM-555398,train,Repair Report,True,repair_report_CLM-555398.png,0bc0b1ecd3ddc3c1bc7766fcca2ce2818caa39176c164c1b86507489cf20dde0,synthetic-manifest,False
DOC-CLM-854638-Purchase_Receipt,CLM-854638,train,Purchase Receipt,True,purchase_receipt_CLM-854638.pdf,645522f87393bcad211106ed9fd5853f6d3cf6b129475cc6eec1721114baaf08,synthetic-manifest,False
DOC-CLM-854638-Warranty_Card,CLM-854638,train,Warranty Card,True,warranty_card_CLM-854638.png,dca289b61685717b8a33c340c22672a7e2f86f40726ba9315c7e2216510847a3,synthetic-manifest,False
DOC-CLM-854638-Product_Image,CLM-854638,train,Product Image,True,product_image_CLM-854638.png,e9c5f45e25b8f5da8fd2594902e484ee767169770c6106490c7d74db48774458,synthetic-manifest,False
DOC-CLM-854638-Serial_Number_Evidence,CLM-854638,train,Serial Number Evidence,False,,,synthetic-manifest,False
DOC-CLM-854638-Fault_Evidence,CLM-854638,train,Fault Evidence,True,fault_evidence_CLM-854638.png,377911b0fe31cb20946350a552a89dd4d2f06a5161d7acf8ab268a01727d317c,synthetic-manifest,False
DOC-CLM-854638-Repair_Report,CLM-854638,train,Repair Report,True,repair_report_CLM-854638.png,e0ba83970776dec2e890ab75f588a199498b6bdc542b1f3fac6b38c1af362b48,synthetic-manifest,False
DOC-CLM-433217-Purchase_Receipt,CLM-433217,validation,Purchase Receipt,True,purchase_receipt_CLM-433217.pdf,9ce5bebcd6c4b4d93eb2cde59dcd8c445900d3b3bc0665736172bcb3b6f0b46d,synthetic-manifest,False
DOC-CLM-433217-Warranty_Card,CLM-433217,validation,Warranty Card,True,warranty_card_CLM-433217.png,75a3e0daaa6045082d6e8968e901ba109867d152748f86750b13ef07b78d8cef,synthetic-manifest,False
DOC-CLM-433217-Product_Image,CLM-433217,validation,Product Image,True,product_image_CLM-433217.png,2f3f4812c21ca4adcda8ab3b127cfd688da6c08e8fa5ed38a6d28ce959b19144,synthetic-manifest,False
DOC-CLM-433217-Serial_Number_Evidence,CLM-433217,validation,Serial Number Evidence,True,serial_number_evidence_CLM-433217.png,608c0368c4ecf98c717d576e8810771fa65956dc0791cf699e300359feed7099,synthetic-manifest,False
DOC-CLM-433217-Fault_Evidence,CLM-433217,validation,Fault Evidence,True,fault_evidence_CLM-433217.png,2d405e6a9a6c7741df67e2875b49295d3a255d33d384f4392eec07e0973b5bb1,synthetic-manifest,False
DOC-CLM-433217-Repair_Report,CLM-433217,validation,Repair Report,True,repair_report_CLM-433217.png,b67cf0a20063068d22dc56605da55f9f5be6a7de48af279ec509e99a58dbc9d1,synthetic-manifest,False
DOC-CLM-799319-Purchase_Receipt,CLM-799319,train,Purchase Receipt,True,purchase_receipt_CLM-799319.pdf,0a31f66f533d939bb78b7e1f83d9d79febd24305851932d9067f2f2cc9292f25,synthetic-manifest,False
DOC-CLM-799319-Warranty_Card,CLM-799319,train,Warranty Card,True,warranty_card_CLM-799319.png,e2f2894dbd50e7ded72ab18a55b6bdcf13077a4d9bbfadfcf652609b9f115a5d,synthetic-manifest,False
DOC-CLM-799319-Product_Image,CLM-799319,train,Product Image,True,product_image_CLM-799319.png,e1dc4426b6a86e5d827545340cbc9b89f10de41dd5d4568c5d608023f82edfe3,synthetic-manifest,False
DOC-CLM-799319-Serial_Number_Evidence,CLM-799319,train,Serial Number Evidence,True,serial_number_evidence_CLM-799319.png,aa8b71c4bde38a8f5d257045c02048ae699066b2ca444f4d9c3f5994c9dc6549,synthetic-manifest,False
DOC-CLM-799319-Fault_Evidence,CLM-799319,train,Fault Evidence,True,fault_evidence_CLM-799319.png,a8c1d773a83b0a604e6be0204bd3bfd099ca6758de571d5d513966907c74bce4,synthetic-manifest,False
DOC-CLM-799319-Repair_Report,CLM-799319,train,Repair Report,True,repair_report_CLM-799319.png,42f4d1783a9fe8626d9836fb7213e603578108e7a94a09e4bd80a684d1731746,synthetic-manifest,False
DOC-CLM-344659-Purchase_Receipt,CLM-344659,validation,Purchase Receipt,True,purchase_receipt_CLM-344659.pdf,09b971d79ed1f6cb6c0fbfeaabedfc0c21bc1a69971589102cefb1a28da9a148,synthetic-manifest,False
DOC-CLM-344659-Warranty_Card,CLM-344659,validation,Warranty Card,True,warranty_card_CLM-344659.png,5a54e8b092dad99ef90130a3b9a3e2627379b2a4f7bee2e78651096f0ed588c9,synthetic-manifest,False
DOC-CLM-344659-Product_Image,CLM-344659,validation,Product Image,True,product_image_CLM-344659.png,f7f44de40007425a78bcd8cb7490fd6ad5a3c30a0bc1230c132ec9d3b30fba1e,synthetic-manifest,False
DOC-CLM-344659-Serial_Number_Evidence,CLM-344659,validation,Serial Number Evidence,True,serial_number_evidence_CLM-344659.png,764827fa186a2acfd70665cc63dfd25e12cfc566d57c1e25c05ea325e784f97a,synthetic-manifest,False
DOC-CLM-344659-Fault_Evidence,CLM-344659,validation,Fault Evidence,True,fault_evidence_CLM-344659.png,e0058aff4de9c5ad614d4f4efdf794233f42287f5789ac7f2694ac9d9dd198f2,synthetic-manifest,False
DOC-CLM-344659-Repair_Report,CLM-344659,validation,Repair Report,True,repair_report_CLM-344659.png,3ae63e34db779a283e332a668dfdd8bbf923f558d97833c4db5a60058c319dea,synthetic-manifest,False
DOC-CLM-454485-Purchase_Receipt,CLM-454485,test,Purchase Receipt,True,purchase_receipt_CLM-454485.pdf,ee73140e23b57585467262416f73ca8ff7229217327936a4e28cda17457ac685,synthetic-manifest,False
DOC-CLM-454485-Warranty_Card,CLM-454485,test,Warranty Card,True,warranty_card_CLM-454485.png,2da69bfedc7a314caa7d4bbba50e4b9055cfb539b9f0791c85e3710ae54e0eef,synthetic-manifest,False
DOC-CLM-454485-Product_Image,CLM-454485,test,Product Image,True,product_image_CLM-454485.png,0b9fbcd5e93cca3fef2fd3cb243fb2e75dc888f0c331c6dc326dea1c7e8d32ec,synthetic-manifest,False
DOC-CLM-454485-Serial_Number_Evidence,CLM-454485,test,Serial Number Evidence,True,serial_number_evidence_CLM-454485.png,026b0805f6f89bf82d0c4eea71828c10c2e1d21ee8a5cac85b5f1d205513f918,synthetic-manifest,False
DOC-CLM-454485-Fault_Evidence,CLM-454485,test,Fault Evidence,True,fault_evidence_CLM-454485.png,7676eb59477f680b77e1205b32e3eb5dd5e9f55f34b07f19db12c9f1bffad82d,synthetic-manifest,False
DOC-CLM-454485-Repair_Report,CLM-454485,test,Repair Report,True,repair_report_CLM-454485.png,286db5a299cbc4a1b8d6b487bb9a62867df3ddc0fa0b015a8fe6c15f00c9cd1a,synthetic-manifest,False
DOC-CLM-318500-Purchase_Receipt,CLM-318500,validation,Purchase Receipt,True,purchase_receipt_CLM-318500.pdf,b5412070eaa5f24b8bdfed05af009753991e9cf67a87c9d21852f8bdfcb82682,synthetic-manifest,False
DOC-CLM-318500-Warranty_Card,CLM-318500,validation,Warranty Card,True,warranty_card_CLM-318500.png,e7bfabb653bcfaac0dbf599a4b0f0300dd382c2f8bef29b25cbe8c294ee1bffc,synthetic-manifest,False
DOC-CLM-318500-Product_Image,CLM-318500,validation,Product Image,True,product_image_CLM-318500.png,db48df2e5b9402e3da21d61ad827c9f4edbeca2f26f9818f5f023ad34c521006,synthetic-manifest,False
DOC-CLM-318500-Serial_Number_Evidence,CLM-318500,validation,Serial Number Evidence,True,serial_number_evidence_CLM-318500.png,cf6ad9f256c90759cbd13be19d1aefb798c2964833821a840772d119c3a38aec,synthetic-manifest,False
DOC-CLM-318500-Fault_Evidence,CLM-318500,validation,Fault Evidence,True,fault_evidence_CLM-318500.png,b991c54a788e8257769aa45a9c635fb3925b2f3519cb17581a022fac0c49c893,synthetic-manifest,False
DOC-CLM-318500-Repair_Report,CLM-318500,validation,Repair Report,True,repair_report_CLM-318500.png,0331468d8606a46ec17b23079953deab7254755566896f29a2164ace4cc347d7,synthetic-manifest,False
DOC-CLM-688453-Purchase_Receipt,CLM-688453,test,Purchase Receipt,True,purchase_receipt_CLM-688453.pdf,702881db9645e2385492573b2d8400e8c75abbcc26d8d31cedf5d5a9417968a4,synthetic-manifest,False
DOC-CLM-688453-Warranty_Card,CLM-688453,test,Warranty Card,True,warranty_card_CLM-688453.png,8728c476e6c5c37a9416e9b37a80b13c50513e55386a0a80fd5761381c369086,synthetic-manifest,False
DOC-CLM-688453-Product_Image,CLM-688453,test,Product Image,True,product_image_CLM-688453.png,bcaf6d0a4741e38035b6a26a90ca5400362a1b7dbe7508fbfaf1608b86b49b78,synthetic-manifest,False
DOC-CLM-688453-Serial_Number_Evidence,CLM-688453,test,Serial Number Evidence,True,serial_number_evidence_CLM-688453.png,d13f173080febc6ae7a8f2cf7c3b35b1993bb61a75d5554803d1a83b7ec85fba,synthetic-manifest,False
DOC-CLM-688453-Fault_Evidence,CLM-688453,test,Fault Evidence,True,fault_evidence_CLM-688453.png,7efcdac6b48d4fe6135034b06444620e61ccdefd45a358a9f5054040048ead28,synthetic-manifest,False
DOC-CLM-688453-Repair_Report,CLM-688453,test,Repair Report,True,repair_report_CLM-688453.png,a1a2946c824a1eabfe5264bf3f4bd7581a03fcd8896733d3070ba4dbaf5c23f5,synthetic-manifest,False
DOC-CLM-708761-Purchase_Receipt,CLM-708761,train,Purchase Receipt,True,purchase_receipt_CLM-708761.pdf,c1610b121a06e465c27371eb76460d3c264dcdd6109125a403ab962d600b1cae,synthetic-manifest,True
DOC-CLM-708761-Warranty_Card,CLM-708761,train,Warranty Card,True,warranty_card_CLM-708761.png,9d6c7287622064991368dacbe616e4bd944b2e79c7a34760830b2e626fcf6f3b,synthetic-manifest,True
DOC-CLM-708761-Product_Image,CLM-708761,train,Product Image,True,product_image_CLM-708761.png,89135476d88a9abf0255bf91ca7e4147d80dd050493558cdb43e527e8336731c,synthetic-manifest,True
DOC-CLM-708761-Serial_Number_Evidence,CLM-708761,train,Serial Number Evidence,True,serial_number_evidence_CLM-708761.png,20d8cfb36bf7839960826bd7f5334e08498205c19f3e8fc46fcab4c0bb239c55,synthetic-manifest,True
DOC-CLM-708761-Fault_Evidence,CLM-708761,train,Fault Evidence,True,fault_evidence_CLM-708761.png,7a1b5abe30be86b52841d7c06096cfdb65b239b2eda4b328184bf8389d0981da,synthetic-manifest,True
DOC-CLM-708761-Repair_Report,CLM-708761,train,Repair Report,True,repair_report_CLM-708761.png,22cf0df903cfea821fcc5e05c888a0dc56c4426d70a7c280251df34fbdc59c8d,synthetic-manifest,True
DOC-CLM-832684-Purchase_Receipt,CLM-832684,train,Purchase Receipt,True,purchase_receipt_CLM-832684.pdf,2eda04fe11487d40b4935ac3a4075ee31ddb91de372d44a8a660a6ba7fcc7c14,synthetic-manifest,False
DOC-CLM-832684-Warranty_Card,CLM-832684,train,Warranty Card,True,warranty_card_CLM-832684.png,d3c15539282e28b96495e183b9488b1733cd5a41a76e2c51c4b33fb6634c8d0a,synthetic-manifest,False
DOC-CLM-832684-Product_Image,CLM-832684,train,Product Image,True,product_image_CLM-832684.png,56b45ee682f1ca1f3e45c6eaef9283b6a2094ad62fe76c54f17f809e894065db,synthetic-manifest,False
DOC-CLM-832684-Serial_Number_Evidence,CLM-832684,train,Serial Number Evidence,True,serial_number_evidence_CLM-832684.png,1ee83e67d1b24156cd56bb5c840b66ebd23d79efaed3784ffa65a3c05bd16456,synthetic-manifest,False
DOC-CLM-832684-Fault_Evidence,CLM-832684,train,Fault Evidence,True,fault_evidence_CLM-832684.png,2246821d44f41b0ecc934f833cabeb49aecb4dae5a4d2616ff7480816cc79e72,synthetic-manifest,False
DOC-CLM-832684-Repair_Report,CLM-832684,train,Repair Report,True,repair_report_CLM-832684.png,998c9ccaa6bb4ea4d4d8667a43acd19a1e7677e60e0c403b6a190b7bd4cb1868,synthetic-manifest,False
DOC-CLM-822888-Purchase_Receipt,CLM-822888,train,Purchase Receipt,True,purchase_receipt_CLM-822888.pdf,fdddaa148b6225d4e97ed139b862eaf60ca707e97363a44120bf348c43faf964,synthetic-manifest,False
DOC-CLM-822888-Warranty_Card,CLM-822888,train,Warranty Card,True,warranty_card_CLM-822888.png,7ed69c206f0685893934243616dea28b1294f8908762dcbcd41cc11394abd1a5,synthetic-manifest,False
DOC-CLM-822888-Product_Image,CLM-822888,train,Product Image,True,product_image_CLM-822888.png,0a16068fbd3361c791e154aaa5e264f528149baf5271a422614f0f39b3a7ffd6,synthetic-manifest,False
DOC-CLM-822888-Serial_Number_Evidence,CLM-822888,train,Serial Number Evidence,True,serial_number_evidence_CLM-822888.png,3a9ee4f94031209102c03f97a5022c6a60252f9407c4aeac0ff25daf3b05a11d,synthetic-manifest,False
DOC-CLM-822888-Fault_Evidence,CLM-822888,train,Fault Evidence,True,fault_evidence_CLM-822888.png,86ffc02bdc610b4bcaee1539cc8bdc25738d514782711052f243e4c4a1167bf8,synthetic-manifest,False
DOC-CLM-822888-Repair_Report,CLM-822888,train,Repair Report,True,repair_report_CLM-822888.png,15929e3ffc262a8bf643ba4c2ae03ef08339a17826d07c75154386330b16aa4b,synthetic-manifest,False
DOC-CLM-833698-Purchase_Receipt,CLM-833698,train,Purchase Receipt,True,purchase_receipt_CLM-833698.pdf,b7f4953fd7c93af4780677f4f47d74b5eb5bce8d20236621c86322c08f4bc1d3,synthetic-manifest,False
DOC-CLM-833698-Warranty_Card,CLM-833698,train,Warranty Card,True,warranty_card_CLM-833698.png,95aa8feadde606e86586c92e43c19d0d1577866b6b9aa49a1213987a63bdb400,synthetic-manifest,False
